userID,itemID,age,gender,category,crowdedness,creationDate,knowledgeOfemaleemaleSurroundings,timeAvailable,season,daytime,mood,weather,emotionalStability,temperature,budget,agreeableness,opennessToExperience,transport,companion,travelGoal,distance,rating
1522,1,3,1,1,0,3,0,0,0,0,0,0,6,0,0,5,4,0,0,0,0,2
1922,1,3,1,1,0,3,0,0,0,0,0,0,6,0,0,5,4,0,0,0,0,2
222,1,3,1,4,2,10,0,1,0,0,0,3,6,0,0,5,5,0,0,8,2,4
622,1,3,1,4,2,10,0,1,0,0,0,3,6,0,0,5,5,0,0,8,2,4
1022,1,3,1,4,2,10,0,1,0,0,0,3,6,0,0,5,5,0,0,8,2,4
1422,1,3,1,4,2,10,0,1,0,0,0,3,6,0,0,5,5,0,0,8,2,4
22,1,3,1,4,2,10,0,1,0,0,0,3,6,0,0,5,5,0,0,8,2,4
1,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4
2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3,1,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1
3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
3,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
3,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4
4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4
4,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2
4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4
4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3
4,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5
1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
1,1,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2
1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4
1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4
1,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5
1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3
1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
1,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
1,1,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4
1,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
1,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1
7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5
7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
7,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1
7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
7,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
7,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
7,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
7,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
7,1,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2
7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
9,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
9,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5
9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
9,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
10,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5
10,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5
10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
11,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4
11,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3
11,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5
11,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5
12,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
12,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4
12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
12,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2
12,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2
12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
12,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
14,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
14,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
14,1,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1
14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
14,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
14,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1
16,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4
16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3
16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3
16,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4
16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
18,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4
18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
21,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
21,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
21,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
21,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3
21,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
21,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
23,1,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
23,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
23,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
23,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
23,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
23,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
23,1,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2
23,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
23,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
23,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4
23,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5
24,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
24,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4
24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
24,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3
24,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2
24,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
24,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3
24,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
24,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3
24,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2
24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
24,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3
24,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
24,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3
24,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
401,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4
401,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
401,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3
401,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
401,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
401,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
401,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
401,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5
401,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
401,1,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2
401,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4
401,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
401,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
401,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
401,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
401,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5
401,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
401,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
401,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
401,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3
401,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
401,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
401,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
401,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
401,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
401,1,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3
401,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4
401,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4
401,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
401,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
402,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
402,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
402,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
402,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
403,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
403,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
403,1,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1
403,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
403,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
403,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
403,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4
404,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
404,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
404,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
404,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4
404,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2
404,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
404,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4
404,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
404,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3
404,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3
407,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
407,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1
407,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5
407,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
407,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
407,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1
407,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
407,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
407,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
407,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
407,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
407,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
407,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
407,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
407,1,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2
407,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
407,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
409,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
409,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
409,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
409,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5
409,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
409,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
409,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
409,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
409,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
409,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
409,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
410,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
410,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5
410,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5
410,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
411,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
411,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
411,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
411,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4
411,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3
411,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5
411,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5
412,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
412,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4
412,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
412,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2
412,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2
412,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
412,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
412,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
414,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
414,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
414,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
414,1,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1
414,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
414,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
414,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
414,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1
416,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
416,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4
